#temario;bloque;tema;id_pregunta;texto_pregunta;texto_respuesta;explicacion
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_090;¿Cuál de los siguientes NO es un tipo de proceso donde se aplica la inversión de la carga de la prueba?;Procesos penales|Procesos civiles|Procesos sociales|Procesos contencioso-administrativos;El artículo 13.2 establece expresamente que la inversión de la carga de la prueba no se aplica a los procesos penales
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_091;¿Cuál de las siguientes NO es una política pública específica del Título II?;Política de defensa nacional|Política de educación|Política de cultura|Política de sanidad;El Capítulo II del Título II establece criterios para educación, cultura y sanidad, pero no menciona específicamente la defensa nacional
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_092;¿Cuál de las siguientes NO es una entidad con la que pueden concertarse acciones de responsabilidad social?;Partidos políticos|Representación de trabajadores|Organizaciones de consumidores|Asociaciones de defensa de la igualdad;El Título VII no menciona a los partidos políticos entre las entidades con las que pueden concertarse estas acciones
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_093;¿Cuál de las siguientes NO es una disposición organizativa del Título VIII?;Creación de Tribunales de Igualdad|Comisión Interministerial de Igualdad|Unidades de Igualdad en Ministerios|Consejo de participación de la mujer;El Título VIII no contempla la creación de Tribunales de Igualdad específicos
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_094;¿Cuál de las siguientes NO es una característica de la violencia de género según la Ley madrileña?;Es un problema individual|Es un problema estructural|Requiere enfoque multidisciplinar|Afecta a los derechos fundamentales;La Ley madrileña considera la violencia de género como un problema estructural, no individual
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_095;¿Cuál de las siguientes NO es una medida en la que profundiza la Ley madrileña?;Medidas exclusivamente punitivas|Medidas de sensibilización|Medidas de prevención|Medidas de atención;La Ley adopta un enfoque integral que va más allá de las medidas exclusivamente punitivas
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_096;¿Qué plazo se concede para la presencia equilibrada en consejos de administración?;Un plazo razonable|Un plazo de seis meses|Un plazo de un año|Un plazo inmediato;El Título VII establece el fomento de la presencia equilibrada concediendo para ello un plazo razonable
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_097;¿Qué debe presidir el proceso de incorporación de consejeros?;El criterio de imparcialidad|El criterio de paridad|El criterio de representatividad|El criterio de antigüedad;Para que el proceso esté presidido por el criterio de imparcialidad, el sexo no debe constituir un obstáculo
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_098;¿Qué tipo de órgano es el Consejo de participación de la mujer?;Un órgano colegiado|Un órgano unipersonal|Un órgano consultivo|Un órgano ejecutivo;La Ley constituye un Consejo de participación de la mujer, como órgano colegiado
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_099;¿Qué proceso ha permitido mayor visibilidad de la violencia de género?;El proceso de toma de conciencia social|Solo la legislación|Solo las denuncias|Solo los medios de comunicación;Se ha producido en nuestra sociedad un proceso de toma de conciencia social que ha dado mayor visibilidad al fenómeno
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Igualdad;ig_100;¿Qué ha dejado de ser considerada la violencia de género según la Ley madrileña?;Un fenómeno perteneciente exclusivamente al ámbito privado|Un problema social|Un problema público|Un problema estructural;Al dejar de ser considerado este fenómeno como perteneciente exclusivamente al ámbito privado, ha alcanzado mayor visibilidad
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_001;¿Cuál es el número del Decreto Legislativo que regula los servicios de bomberos de Madrid?;Decreto Legislativo 1/2006|Decreto Legislativo 2/2006|Decreto Legislativo 3/2006|Decreto Legislativo 1/2005;Decreto Legislativo 1/2006, de 28 de septiembre, por el que se aprueba el Texto Refundido de la Ley de servicios de bomberos
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_002;¿En qué fecha fue aprobado el Decreto Legislativo 1/2006?;28 de septiembre de 2006|28 de octubre de 2006|28 de noviembre de 2006|28 de agosto de 2006;Decreto Legislativo 1/2006, de 28 de septiembre
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_003;¿Cuál es el objeto del Decreto según el artículo 1?;Regular la actividad de la Comunidad de Madrid en materia de prevención y extinción de incendios y salvamentos|Solo regular el personal de bomberos|Solo regular la financiación|Solo regular la organización;El artículo 1 establece que el objeto es regular la actividad en prevención, extinción y salvamentos, así como organización, financiación y régimen del personal
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_004;¿Qué municipios están obligados a prestar el servicio según el artículo 2?;Los municipios de más de 20.000 habitantes|Los municipios de más de 10.000 habitantes|Los municipios de más de 50.000 habitantes|Todos los municipios;Según el artículo 2, los municipios de más de 20.000 habitantes están obligados, salvo que por características peculiares les resulte muy difícil
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_005;¿Qué municipio NO puede acogerse a los acuerdos con la Comunidad según el artículo 2?;El municipio de Madrid|Ningún municipio está excluido|Los municipios de más de 100.000 habitantes|Los municipios de la sierra;El artículo 2 establece expresamente que "Lo señalado en el párrafo anterior no será de aplicación al municipio de Madrid"
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_006;¿En qué municipios prestará servicio la Comunidad según el artículo 3?;En municipios no obligados y en los que no pudieren prestarlo|Solo en municipios de menos de 20.000 habitantes|Solo en municipios que lo soliciten|En todos los municipios;El artículo 3.1 especifica que prestará servicio especialmente en municipios no obligados y en los obligados que no pudieren prestarlo
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_007;¿Cuál de las siguientes NO es una función de coordinación de la Comunidad?;Gestionar directamente todos los servicios municipales|Ejercer funciones de inspección|Asegurar instalación y organización|Mantener los servicios;El artículo 3.2 establece funciones de coordinación, no de gestión directa de todos los servicios municipales
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_008;¿Cuántos principios de actuación establece el artículo 4?;Cinco principios|Tres principios|Cuatro principios|Seis principios;El artículo 4 enumera cinco principios: eficacia, coordinación, solidaridad, subsidiariedad y proporcionalidad
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_009;¿Cuál de los siguientes NO es un principio de actuación según el artículo 4?;Economía|Eficacia|Coordinación|Solidaridad;El artículo 4 establece los principios de eficacia, coordinación, solidaridad, subsidiariedad y proporcionalidad, pero no economía
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_010;¿Qué garantiza el artículo 5?;La prestación del servicio en todo el territorio de la Comunidad|Solo la prestación en municipios pequeños|Solo la coordinación entre servicios|Solo la formación del personal;El artículo 5 establece la garantía del servicio en todo el territorio de la Comunidad de Madrid
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_011;¿Qué regula el artículo 6?;Las actividades de inspección|Las actividades de extinción|Las actividades de salvamento|Las actividades de formación;El artículo 6 regula específicamente las actividades de inspección en materia de prevención
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_012;¿Qué establece el artículo 7 sobre colaboración?;La obligación de colaboración de personas físicas y jurídicas|Solo la colaboración entre administraciones|Solo la colaboración del personal|Solo la colaboración económica;El artículo 7 establece la obligación de colaboración de todas las personas físicas y jurídicas
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_013;¿Qué regula el artículo 8?;Las prestaciones personales y requisas temporales|Solo las prestaciones económicas|Solo las requisas permanentes|Solo las prestaciones voluntarias;El artículo 8 regula las prestaciones personales y requisas temporales en situaciones de emergencia
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_014;¿Qué contempla el artículo 9?;La educación para la autoprotección|Solo la formación del personal|Solo la educación escolar|Solo la información pública;El artículo 9 regula la educación para la autoprotección de la población
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_015;¿Qué título regula la organización de los servicios?;Título II|Título I|Título III|Título IV;El Título II regula la organización de los servicios de prevención y extinción de incendios y salvamentos
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_016;¿Qué establece el artículo 10?;Los servicios de prevención y extinción de la Comunidad|Solo los servicios municipales|Solo los servicios privados|Solo los servicios voluntarios;El artículo 10 regula específicamente los servicios de prevención y extinción de incendios y salvamentos de la Comunidad de Madrid
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_017;¿Qué regula el artículo 11?;El personal de la Comunidad de Madrid|Solo el personal funcionario|Solo el personal laboral|Solo el personal eventual;El artículo 11 regula el personal de la Comunidad de Madrid en los servicios de bomberos
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_018;¿Qué contempla el artículo 12?;Los voluntarios y personal de empresa|Solo los voluntarios|Solo el personal de empresa|Solo el personal externo;El artículo 12 regula tanto los voluntarios como el personal de empresa en los servicios
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_019;¿Qué título regula el régimen del personal?;Título III|Título II|Título IV|Título I;El Título III está dedicado al régimen del personal de los servicios de bomberos
Bombero Especialista C1, Comunidad de Madrid;Bloque I;Decreto Legislativo 1/2006;dl_020;¿Cuántos principios establece el artículo 13 para el personal?;Varios principios de función pública|Solo tres principios|Solo dos principios|Solo un principio;El artículo 13 establece los principios generales que rigen para el personal de los servicios
